word	sentid	sentpos	wlen	surp	entropy	entred
<unk>	204	3	5	6.7918219566345215	4.637115478515625	1.0534090995788574
I	204	4	1	11.523660659790039	5.422835826873779	0
could	204	5	5	8.030914306640625	7.5220046043396	0
not	204	6	3	3.745999574661255	6.664643287658691	0.8573613166809082
figure	204	7	6	13.487329483032227	7.500119209289551	0
out	204	8	3	5.342954635620117	6.730344295501709	0.7697749137878418
what	204	9	4	7.592837810516357	6.180888652801514	0.5494556427001953
it	204	10	2	5.0960564613342285	6.234194278717041	0
was	204	11	3	2.2260684967041016	6.124366283416748	0.10982799530029297
that	204	12	4	7.455721855163574	8.66315746307373	0
this	204	13	4	7.695091247558594	7.263049602508545	1.4001078605651855
Elvis	204	14	5	23.02067756652832	6.9618239402771	0.3012256622314453
Presley	204	15	7	18.037181854248047	6.571255683898926	0.39056825637817383
guy	204	16	3	19.719371795654297	7.909722805023193	0
had	204	17	3	4.250353813171387	6.540044784545898	1.369678020477295
that	204	18	4	10.483147621154785	8.083431243896484	0
the	204	19	3	3.9991097450256348	8.71362018585205	0
rest	204	20	4	9.560574531555176	10.785304069519043	0
of	204	21	2	0.3481746017932892	2.3802316188812256	8.405072450637817
us	204	22	2	10.332856178283691	2.9115092754364014	0
boys	204	23	4	15.713988304138184	6.409951686859131	0
did	204	24	3	6.921432018280029	6.47004508972168	0
not	204	25	3	0.6497616171836853	3.804051160812378	2.6659939289093018
<unk>	204	26	5	6.42892599105835	7.929563045501709	0
He	205	0	2	6.958529949188232	5.634664058685303	0
seemed	205	1	6	12.309268951416016	6.967998027801514	0
to	205	2	2	0.8906993865966797	4.404391288757324	2.5636067390441895
be	205	3	2	1.133064866065979	3.086740493774414	1.3176507949829102
no	205	4	2	10.230499267578125	7.077083110809326	0
different	205	5	9	8.528818130493164	6.062706470489502	1.0143766403198242
from	205	6	4	7.19529914855957	8.794107437133789	0
the	205	7	3	1.0919052362442017	5.417998313903809	3.3761091232299805
rest	205	8	4	8.457588195800781	10.35340404510498	0
of	205	9	2	0.13207794725894928	0.8701573610305786	9.483246684074402
<unk>	205	10	5	9.858869552612305	2.134859085083008	0
He	206	0	2	6.958529949188232	5.634664058685303	0
was	206	1	3	2.1349713802337646	6.967998027801514	0
simply	206	2	6	10.905718803405762	8.509709358215332	0
a	206	3	1	2.817129373550415	8.214558601379395	0.2951507568359375
man	206	4	3	7.088172912597656	9.906206130981445	0
who	206	5	3	2.2370758056640625	5.278217792510986	4.627988338470459
had	206	6	3	2.4289345741271973	6.774270534515381	0
a	206	7	1	5.200181007385254	7.9468994140625	0
<unk>	206	8	5	4.092494964599609	10.430706024169922	0
two	206	9	3	11.388313293457031	8.219164848327637	2.211541175842285
arms	206	10	4	13.815576553344727	6.4399919509887695	1.7791728973388672
and	206	11	3	3.3481149673461914	5.92421293258667	0.5157790184020996
two	206	12	3	4.538527965545654	8.503777503967285	0
<unk>	206	13	5	3.2815074920654297	9.193313598632812	0
It	207	0	2	8.13441276550293	5.634664058685303	0
must	207	1	4	11.145120620727539	3.7517857551574707	1.882878303527832
have	207	2	4	2.595782995223999	2.7731966972351074	0.9785890579223633
been	207	3	4	0.657738208770752	4.083784580230713	0
something	207	4	9	11.554189682006836	9.102082252502441	0
pretty	207	5	6	13.777055740356445	6.501936912536621	2.6001453399658203
<unk>	207	6	5	6.141551971435547	9.00256061553955	0
that	207	7	4	5.624729633331299	5.227670192718506	3.774890422821045
he	207	8	2	4.106952667236328	7.240628242492676	0
had	207	9	3	3.9127683639526367	7.2289323806762695	0.01169586181640625
hidden	207	10	6	12.513911247253418	8.187603950500488	0
<unk>	207	11	5	5.151876926422119	6.919053077697754	1.2685508728027344
because	207	12	7	8.802116394042969	5.474852085113525	1.4442009925842285
he	207	13	2	4.003084659576416	4.64118766784668	0.8336644172668457
had	207	14	3	3.375340461730957	6.055560111999512	0
every	207	15	5	13.665895462036133	7.82606840133667	0
young	207	16	5	10.129645347595215	9.44041919708252	0
girl	207	17	4	8.020776748657227	7.808763027191162	1.6316561698913574
at	207	18	2	7.304127216339111	5.547490119934082	2.26127290725708
the	207	19	3	1.0977754592895508	5.119290351867676	0.42819976806640625
orphanage	207	20	9	14.27988052368164	7.373238563537598	0
wrapped	207	21	7	18.432170867919922	4.060719966888428	3.31251859664917
around	207	22	6	7.7700042724609375	3.9570627212524414	0.10365724563598633
his	207	23	3	4.8431077003479	5.346859931945801	0
little	207	24	6	13.491469383239746	9.967338562011719	0
<unk>	207	25	5	4.305350303649902	8.441207885742188	1.5261306762695312
At	208	0	2	9.212923049926758	5.634664058685303	0
about	208	1	5	7.600956916809082	4.211953163146973	1.42271089553833
nine	208	2	4	9.29779052734375	6.4207539558410645	0
<unk>	208	3	5	7.095159530639648	5.032421588897705	1.3883323669433594
on	208	4	2	5.711962699890137	5.100717067718506	0
Saturday	208	5	8	10.83233642578125	5.06840705871582	0.03231000900268555
<unk>	208	6	5	6.746468544006348	5.747782230377197	0
I	208	7	1	9.355496406555176	5.619349956512451	0.1284322738647461
figured	208	8	7	13.868758201599121	7.417126655578613	0
a	208	9	1	6.081675052642822	7.009611129760742	0.4075155258178711
good	208	10	4	8.265170097351074	9.850927352905273	0
solution	208	11	8	11.235459327697754	9.735499382019043	0.11542797088623047
was	208	12	3	10.525355339050293	3.5194575786590576	6.216041803359985
to	208	13	2	3.5680551528930664	8.176440238952637	0
ask	208	14	3	10.524393081665039	7.522339344024658	0.6541008949279785
Eugene	208	15	6	19.82560920715332	3.890444040298462	3.6318953037261963
<unk>	208	16	5	2.1339504718780518	7.998649597167969	0
who	208	17	3	8.351235389709473	4.326048374176025	3.6726012229919434
was	208	18	3	3.2374048233032227	7.632752895355225	0
one	208	19	3	7.309976577758789	8.652437210083008	0
of	208	20	2	0.09422317147254944	0.8225942850112915	7.829842925071716
the	208	21	3	0.6101521849632263	3.2905209064483643	0
older	208	22	5	9.975358009338379	7.57866096496582	0
and	208	23	3	6.562046051025391	8.94631290435791	0
<unk>	208	24	5	4.392406463623047	8.714998245239258	0.23131465911865234
<unk>	208	25	5	3.132098436355591	9.640863418579102	0
what	208	26	4	17.33692741394043	8.283059120178223	1.357804298400879
it	208	27	2	5.154153347015381	5.5458879470825195	2.737171173095703
was	208	28	3	1.6665902137756348	5.299662113189697	0.24622583389282227
that	208	29	4	7.516757488250732	8.549357414245605	0
made	208	30	4	10.441868782043457	7.071739196777344	1.4776182174682617
this	208	31	4	7.873998641967773	6.643860340118408	0.42787885665893555
Elvis	208	32	5	21.212635040283203	9.325395584106445	0
guy	208	33	3	12.959181785583496	6.892027854919434	2.4333677291870117
so	208	34	2	8.727226257324219	4.881113529205322	2.0109143257141113
<unk>	208	35	5	6.724328994750977	6.891193389892578	0
He	209	0	2	6.958529949188232	5.634664058685303	0
told	209	1	4	10.171564102172852	6.967998027801514	0
me	209	2	2	8.264176368713379	7.7104411125183105	0
that	209	3	4	0.7822356224060059	3.204975128173828	4.505465984344482
it	209	4	2	3.871959686279297	5.373205661773682	0
was	209	5	3	1.0487053394317627	3.9849462509155273	1.3882594108581543
not	209	6	3	3.4678449630737305	7.70473051071167	0
anything	209	7	8	12.889042854309082	7.999995231628418	0
about	209	8	5	6.244867324829102	7.368052005767822	0.6319432258605957
<unk>	209	9	5	5.72416877746582	6.799190998077393	0.5688610076904297
<unk>	209	10	5	5.2265849113464355	6.114492416381836	0.6846985816955566
but	209	11	3	7.368325710296631	5.76943826675415	0.34505414962768555
his	209	12	3	6.46396017074585	7.755202770233154	0
wavy	209	13	4	19.586057662963867	10.399558067321777	0
<unk>	209	14	5	2.532688856124878	9.129359245300293	1.2701988220214844
and	209	15	3	4.345289707183838	7.27916145324707	1.8501977920532227
the	209	16	3	3.8131399154663086	8.6821928024292	0
way	209	17	3	10.074599266052246	9.920791625976562	0
he	209	18	2	4.749342441558838	6.98485803604126	2.9359335899353027
moved	209	19	5	8.854042053222656	7.126562118530273	0
his	209	20	3	8.177092552185059	5.236192226409912	1.8903698921203613
<unk>	209	21	5	4.376926898956299	9.673450469970703	0
About	210	0	5	11.761863708496094	5.634664058685303	0
a	210	1	1	4.035881042480469	6.875335216522217	0
half	210	2	4	5.354162693023682	7.880093097686768	0
an	210	3	2	10.343698501586914	5.219388961791992	2.6607041358947754
hour	210	4	4	0.5074697136878967	3.6683754920959473	1.551013469696045
<unk>	210	5	5	6.242156505584717	6.422942638397217	0
the	210	6	3	5.004021644592285	6.340663433074951	0.08227920532226562
boys	210	7	4	12.651286125183105	10.130254745483398	0
in	210	8	2	3.989729166030884	5.9654388427734375	4.164815902709961
the	210	9	3	1.1849907636642456	5.667566299438477	0.29787254333496094
orphanage	210	10	9	17.52861785888672	9.418696403503418	0
called	210	11	6	12.70769214630127	5.1033782958984375	4.3153181076049805
down	210	12	4	11.34919261932373	6.8914666175842285	0
to	210	13	2	4.2185492515563965	6.504528999328613	0.38693761825561523
the	210	14	3	1.8013889789581299	6.972283840179443	0
main	210	15	4	8.268720626831055	10.000883102416992	0
dining	210	16	6	12.597726821899414	9.427539825439453	0.5733432769775391
room	210	17	4	2.9135115146636963	7.612463474273682	1.8150763511657715
by	210	18	2	7.525148868560791	3.695371627807617	3.9170918464660645
the	210	19	3	2.0318148136138916	7.805168628692627	0
<unk>	210	20	5	2.6259288787841797	10.245132446289062	0
were	210	21	4	9.470964431762695	7.2071757316589355	3.037956714630127
told	210	22	4	10.908439636230469	9.133034706115723	0
that	210	23	4	3.4336459636688232	4.955240726470947	4.177793979644775
they	210	24	4	4.906939506530762	5.940648078918457	0
were	210	25	4	2.043327569961548	5.771618843078613	0.16902923583984375
all	210	26	3	7.515172481536865	9.200712203979492	0
going	210	27	5	11.216103553771973	9.133612632751465	0.06709957122802734
to	210	28	2	1.4839684963226318	5.085627555847168	4.047985076904297
downtown	210	29	8	20.817712783813477	7.825995445251465	0
<unk>	210	30	5	6.366010665893555	5.026113986968994	2.7998814582824707
Florida	210	31	7	15.69277572631836	5.580887794494629	0
to	210	32	2	5.926663398742676	3.389763593673706	2.191124200820923
get	210	33	3	6.519979953765869	8.476048469543457	0
a	210	34	1	2.7658579349517822	6.75400972366333	1.722038745880127
new	210	35	3	5.237890720367432	10.34110164642334	0
pair	210	36	4	9.68490982055664	10.615962982177734	0
of	210	37	2	1.4161491394042969	4.026334285736084	6.58962869644165
<unk>	210	38	5	3.4635157585144043	10.88066577911377	0
Brown	210	39	5	15.12104320526123	6.600456714630127	4.280209064483643
shoes	210	40	5	18.619281768798828	4.443963527679443	2.1564931869506836
and	210	41	3	2.7524380683898926	3.991849422454834	0.4521141052246094
a	210	42	1	4.142221450805664	9.496589660644531	0
<unk>	210	43	5	3.005028486251831	10.148486137390137	0
That	211	0	4	10.167810440063477	5.634664058685303	0
is	211	1	2	2.889758348464966	6.860409259796143	0
when	211	2	4	9.226675033569336	6.536163330078125	0.3242459297180176
I	211	3	1	4.770967483520508	5.953463554382324	0.5826997756958008
got	211	4	3	8.296255111694336	8.270200729370117	0
this	211	5	4	6.571902751922607	6.663732051849365	1.606468677520752
big	211	6	3	11.578102111816406	8.711403846740723	0
<unk>	211	7	5	5.094942569732666	9.657072067260742	0
which	211	8	5	9.867950439453125	6.751662731170654	2.905409336090088
hit	211	9	3	13.32292652130127	7.312356948852539	0
me	211	10	2	4.917752265930176	5.194870948791504	2.117486000061035
like	211	11	4	7.270625591278076	5.323374271392822	0
a	211	12	1	2.8781931400299072	6.9877753257751465	0
ton	211	13	3	18.178342819213867	10.20786190032959	0
of	211	14	2	2.600687265396118	6.538641929626465	3.669219970703125
<unk>	211	15	5	2.599890947341919	9.453707695007324	0
If	212	0	2	10.248306274414062	5.634664058685303	0
the	212	1	3	1.4993877410888672	5.231227397918701	0.40343666076660156
Elvis	212	2	5	20.06330108642578	10.692095756530762	0
haircut	212	3	7	18.86300277709961	7.363875865936279	3.3282198905944824
was	212	4	3	2.6353189945220947	6.11921501159668	1.2446608543395996
the	212	5	3	3.925057888031006	8.947206497192383	0
big	212	6	3	11.60195541381836	8.81885051727295	0.1283559799194336
<unk>	212	7	5	3.9619758129119873	9.554561614990234	0
then	212	8	4	12.191817283630371	5.969325065612793	3.5852365493774414
<unk>	212	9	5	5.055027484893799	6.861353874206543	0
haircut	212	10	7	20.54070281982422	6.2170281410217285	0.6443257331848145
I	212	11	1	11.090826988220215	3.8432846069335938	2.3737435340881348
was	212	12	3	3.8200345039367676	7.367637634277344	0
going	212	13	5	6.000856399536133	8.957983016967773	0
to	212	14	2	0.3581000864505768	2.1924874782562256	6.765495538711548
<unk>	212	15	5	5.59515905380249	7.669525146484375	0
I	213	0	1	7.406505107879639	5.634664058685303	0
was	213	1	3	3.954716682434082	7.8175787925720215	0
going	213	2	5	6.187822341918945	8.177339553833008	0
to	213	3	2	0.33088940382003784	2.025280237197876	6.152059316635132
have	213	4	4	4.917364120483398	7.405299663543701	0
my	213	5	2	9.774103164672852	6.648085117340088	0.7572145462036133
day	213	6	3	12.142621994018555	7.821659564971924	0
in	213	7	2	4.377883434295654	6.904726505279541	0.9169330596923828
the	213	8	3	1.9252938032150269	7.194745063781738	0
<unk>	213	9	5	3.8160531520843506	9.421990394592285	0
and	213	10	3	3.8965699672698975	7.4746413230896	1.9473490715026855
all	213	11	3	9.038052558898926	8.18152141571045	0
the	213	12	3	3.335723876953125	7.750389099121094	0.43113231658935547
way	213	13	3	6.285295009613037	10.015905380249023	0
to	213	14	2	3.7441108226776123	6.783803462982178	3.2321019172668457
town	213	15	4	13.387673377990723	8.68997573852539	0
that	213	16	4	5.969130039215088	6.511930465698242	2.1780452728271484
was	213	17	3	3.6362788677215576	8.112475395202637	0
all	213	18	3	7.774225234985352	8.507492065429688	0
I	213	19	1	9.486577987670898	8.2313871383667	0.2761049270629883
talked	213	20	6	10.625761985778809	8.027328491210938	0.20405864715576172
<unk>	213	21	5	9.095193862915039	4.523599147796631	3.5037293434143066
The	214	0	3	3.6612181663513184	5.634664058685303	0
fact	214	1	4	10.562439918518066	10.153865814208984	0
that	214	2	4	0.35914042592048645	2.038844108581543	8.115021705627441
I	214	3	1	7.7616801261901855	5.684828281402588	0
was	214	4	3	3.4632558822631836	6.9997172355651855	0
getting	214	5	7	9.116721153259277	8.53121280670166	0
an	214	6	2	6.259260177612305	7.488525867462158	1.042686939239502
Elvis	214	7	5	19.381025314331055	9.333883285522461	0
<unk>	214	8	5	3.52048659324646	9.132393836975098	0.20148944854736328
not	214	9	3	11.447484970092773	7.177689552307129	1.9547042846679688
just	214	10	4	7.677974700927734	7.684374809265137	0
the	214	11	3	5.889398574829102	7.33734130859375	0.3470335006713867
simple	214	12	6	12.583234786987305	9.856952667236328	0
fact	214	13	4	13.164397239685059	10.083645820617676	0
that	214	14	4	1.5157464742660522	4.455033779144287	5.628612041473389
we	214	15	2	4.9394683837890625	6.200267791748047	0
were	214	16	4	3.2299439907073975	6.491994380950928	0
getting	214	17	7	8.665434837341309	9.013609886169434	0
out	214	18	3	4.474405288696289	7.896266937255859	1.1173429489135742
of	214	19	2	1.7375402450561523	5.202244758605957	2.6940221786499023
the	214	20	3	1.9852606058120728	7.681358337402344	0
<unk>	214	21	5	3.6240394115448	10.386673927307129	0
made	214	22	4	12.621699333190918	6.6734619140625	3.713212013244629
me	214	23	2	6.642256259918213	6.427934169769287	0.2455277442932129
particularly	214	24	12	12.454365730285645	8.754432678222656	0
<unk>	214	25	5	3.8816885948181152	9.075547218322754	0
I	215	0	1	7.406505107879639	5.634664058685303	0
told	215	1	4	10.396299362182617	7.8175787925720215	0
<unk>	215	2	5	4.715197563171387	5.97758150100708	1.8399972915649414
including	215	3	9	14.508641242980957	5.957115173339844	0.020466327667236328
the	215	4	3	2.364281415939331	7.802924633026123	0
orphanage	215	5	9	16.062307357788086	9.315987586975098	0
<unk>	215	6	5	4.185528755187988	5.367953777313232	3.9480338096618652
I	215	7	1	10.754281997680664	5.1279144287109375	0.24003934860229492
normally	215	8	8	15.285715103149414	7.108631610870361	0
<unk>	215	9	5	3.403455972671509	8.997797966003418	0
that	215	10	4	6.130954265594482	6.404119491577148	2.5936784744262695
I	215	11	1	4.436333179473877	7.765589237213135	0
was	215	12	3	3.9759750366210938	7.098089218139648	0.6675000190734863
going	215	13	5	5.283544540405273	8.688187599182129	0
to	215	14	2	0.503913938999176	2.8043158054351807	5.883871793746948
look	215	15	4	7.407774925231934	7.580670356750488	0
just	215	16	4	8.93065357208252	6.465262413024902	1.115407943725586
like	215	17	4	4.02670431137085	6.619545936584473	0
Elvis	215	18	5	13.739133834838867	7.147452354431152	0
Presley	215	19	7	14.28647232055664	4.830873012542725	2.3165793418884277
and	215	20	3	3.6192526817321777	4.245418071746826	0.5854549407958984
that	215	21	4	5.951732635498047	7.001462459564209	0
I	215	22	1	3.2137699127197266	6.990531921386719	0.010930538177490234
would	215	23	5	4.645257949829102	6.859436511993408	0.13109540939331055
learn	215	24	5	10.006291389465332	6.885354518890381	0
to	215	25	2	2.551678419113159	5.388495445251465	1.496859073638916
move	215	26	4	9.120353698730469	6.629515171051025	0
around	215	27	6	8.639189720153809	6.086738586425781	0.5427765846252441
just	215	28	4	11.059059143066406	5.795495510101318	0.2912430763244629
like	215	29	4	8.092399597167969	7.196253776550293	0
he	215	30	2	8.479445457458496	7.038416385650635	0.1578373908996582
did	215	31	3	7.167255878448486	7.4602227210998535	0
and	215	32	3	9.88646411895752	4.568343639373779	2.891879081726074
that	215	33	4	5.927428722381592	8.637453079223633	0
I	215	34	1	4.297523021697998	7.085708141326904	1.5517449378967285
would	215	35	5	4.640969753265381	7.036589622497559	0.0491185188293457
be	215	36	2	2.976205587387085	6.778680324554443	0.25790929794311523
rich	215	37	4	12.548052787780762	9.023457527160645	0
and	215	38	3	4.016964435577393	5.117424011230469	3.906033515930176
famous	215	39	6	16.80415916442871	9.24996280670166	0
one	215	40	3	11.145167350769043	4.328023433685303	4.921939373016357
<unk>	215	41	5	6.523005962371826	6.601877212524414	0
just	215	42	4	10.974178314208984	7.055342197418213	0
like	215	43	4	5.2869672775268555	7.400895595550537	0
<unk>	215	44	5	4.423611640930176	6.842441082000732	0.5584545135498047
The	216	0	3	3.6612181663513184	5.634664058685303	0
<unk>	216	1	5	2.9621829986572266	10.153865814208984	0
understood	216	2	10	15.519668579101562	7.528629779815674	2.6252360343933105
my	216	3	2	10.177064895629883	4.486851215362549	3.041778564453125
idea	216	4	4	9.578104972839355	9.742438316345215	0
was	216	5	3	8.264155387878418	5.156669616699219	4.585768699645996
something	216	6	9	11.146903038024902	8.656892776489258	0
that	216	7	4	2.646641254425049	6.983298301696777	1.6735944747924805
I	216	8	1	7.4081807136535645	7.54848575592041	0
was	216	9	3	4.464400768280029	7.179673194885254	0.36881256103515625
really	216	10	6	8.424811363220215	8.814263343811035	0
excited	216	11	7	8.987140655517578	9.177033424377441	0
about	216	12	5	4.6880106925964355	3.8555197715759277	5.321513652801514
and	216	13	3	5.770328998565674	6.273702621459961	0
said	216	14	4	8.03090763092041	9.038018226623535	0
<unk>	216	15	5	6.236435413360596	5.174263000488281	3.863755226135254
When	217	0	4	8.127262115478516	5.634664058685303	0
I	217	1	1	7.903615474700928	5.923799514770508	0
got	217	2	3	7.824193954467773	8.156049728393555	0
my	217	3	2	8.066489219665527	6.520824432373047	1.6352252960205078
new	217	4	3	8.143773078918457	8.260418891906738	0
<unk>	217	5	5	4.827496528625488	9.097678184509277	0
Brown	217	6	5	16.033647537231445	7.0602240562438965	2.037454128265381
<unk>	217	7	5	4.177469730377197	6.907528877258301	0.1526951789855957
I	217	8	1	8.30666732788086	5.613097667694092	1.294431209564209
was	217	9	3	6.048058986663818	7.994459629058838	0
smiling	217	10	7	17.443498611450195	8.514591217041016	0
from	217	11	4	8.115757942199707	3.9404544830322266	4.574136734008789
ear	217	12	3	15.756538391113281	6.788928508758545	0
to	217	13	2	7.454438209533691	8.742006301879883	0
<unk>	217	14	5	3.448394536972046	8.799712181091309	0
Those	218	0	5	15.213387489318848	5.634664058685303	0
<unk>	218	1	5	4.855743885040283	7.43818998336792	0
they	218	2	4	9.335457801818848	7.339722156524658	0.09846782684326172
<unk>	218	3	5	6.690319061279297	7.010685920715332	0.32903623580932617
really	218	4	6	16.302722930908203	6.477794170379639	0.5328917503356934
<unk>	218	5	5	4.69633150100708	8.885822296142578	0
and	218	6	3	3.414789915084839	6.229841232299805	2.6559810638427734
I	218	7	1	10.682229995727539	10.480952262878418	0
liked	218	8	5	10.294472694396973	7.403019428253174	3.077932834625244
looking	218	9	7	12.286612510681152	5.711942672729492	1.6910767555236816
at	218	10	2	5.677967548370361	4.344930171966553	1.3670125007629395
the	218	11	3	1.696892261505127	6.213564872741699	0
bones	218	12	5	9.87868595123291	9.438070297241211	0
in	218	13	2	5.532596588134766	4.65540885925293	4.782661437988281
my	218	14	2	6.158754348754883	6.35385274887085	0
<unk>	218	15	5	5.435821533203125	8.0087308883667	0
which	218	16	5	9.534539222717285	5.270653247833252	2.7380776405334473
I	218	17	1	5.073000431060791	6.929312229156494	0
had	218	18	3	4.923089981079102	7.364753246307373	0
never	218	19	5	6.563078880310059	7.916350364685059	0
seen	218	20	4	3.3665835857391357	7.341442584991455	0.5749077796936035
<unk>	218	21	5	6.189700126647949	6.298326015472412	1.043116569519043
through	218	22	7	9.845932006835938	5.949191093444824	0.3491349220275879
a	218	23	1	3.0557124614715576	6.490890026092529	0
special	218	24	7	9.193242073059082	10.209024429321289	0
<unk>	218	25	5	4.516883373260498	10.017950057983398	0.19107437133789062
machine	218	26	7	12.56997299194336	5.843135356903076	4.174814701080322
they	218	27	4	12.028450012207031	7.057473659515381	0
had	218	28	3	4.554234504699707	7.791912078857422	0
in	218	29	2	7.460271835327148	7.440229415893555	0.3516826629638672
the	218	30	3	2.7950539588928223	7.692421913146973	0
shoe	218	31	4	18.166908264160156	9.5452880859375	0
store	218	32	5	13.840044021606445	5.46646785736084	4.07882022857666
that	218	33	4	5.305522441864014	5.098315238952637	0.3681526184082031
made	218	34	4	8.20157241821289	7.611166000366211	0
the	218	35	3	3.5121943950653076	6.449001312255859	1.1621646881103516
bones	218	36	5	10.950410842895508	10.266180992126465	0
in	218	37	2	4.930813312530518	6.956803321838379	3.309377670288086
your	218	38	4	7.564845561981201	6.604203224182129	0.35260009765625
feet	218	39	4	10.876888275146484	8.724793434143066	0
look	218	40	4	13.732237815856934	4.341331481933594	4.383461952209473
<unk>	218	41	5	6.738946914672852	6.726133346557617	0
I	219	0	1	7.406505107879639	5.634664058685303	0
was	219	1	3	3.954716682434082	7.8175787925720215	0
now	219	2	3	6.866011619567871	8.177339553833008	0
almost	219	3	6	11.108285903930664	7.920034885406494	0.25730466842651367
ready	219	4	5	9.51321792602539	7.958498477935791	0
to	219	5	2	0.5758482813835144	2.0934460163116455	5.8650524616241455
go	219	6	2	5.181911468505859	7.892336845397949	0
back	219	7	4	3.61326265335083	5.842966079711914	2.049370765686035
to	219	8	2	0.9255384206771851	3.5636749267578125	2.2792911529541016
the	219	9	3	1.6373924016952515	7.0411787033081055	0
orphanage	219	10	9	17.186384201049805	10.20734977722168	0
and	219	11	3	2.7161247730255127	4.711872577667236	5.495477199554443
practice	219	12	8	15.222851753234863	8.85675048828125	0
being	219	13	5	9.164107322692871	7.081190586090088	1.775559902191162
like	219	14	4	8.047100067138672	9.270981788635254	0
the	219	15	3	2.5418803691864014	6.77857780456543	2.492403984069824
man	219	16	3	9.168586730957031	10.357457160949707	0
who	219	17	3	3.4534454345703125	5.25588321685791	5.101573944091797
all	219	18	3	9.885612487792969	7.715583324432373	0
the	219	19	3	4.285994529724121	8.71715259552002	0
girls	219	20	5	10.329463958740234	10.069021224975586	0
<unk>	219	21	5	5.765390396118164	7.576303482055664	2.492717742919922
since	219	22	5	12.438115119934082	6.835612773895264	0.7406907081604004
I	219	23	1	6.321489334106445	6.611093044281006	0.2245197296142578
had	219	24	3	3.257503032684326	5.997751712799072	0.6133413314819336
my	219	25	2	12.472392082214355	7.518336296081543	0
new	219	26	3	9.595175743103027	8.591438293457031	0
<unk>	219	27	5	4.5307817459106445	9.856339454650879	0
Brown	219	28	5	16.257736206054688	6.267899513244629	3.58843994140625
<unk>	219	29	5	4.622199535369873	7.593648433685303	0
It	220	0	2	8.13441276550293	5.634664058685303	0
was	220	1	3	1.3306435346603394	3.7517857551574707	1.882878303527832
the	220	2	3	3.1502788066864014	8.167149543762207	0
new	220	3	3	9.919740676879883	6.387139320373535	1.7800102233886719
<unk>	220	4	5	4.087496280670166	10.293754577636719	0
<unk>	220	5	5	4.489446640014648	6.787367343902588	3.506387233734131
that	220	6	4	6.01567268371582	6.235978126525879	0.551389217376709
I	220	7	1	8.178723335266113	7.492673397064209	0
needed	220	8	6	10.55268383026123	7.014370441436768	0.4783029556274414
to	220	9	2	0.9537006616592407	4.480584621429443	2.533785820007324
complete	220	10	8	8.834066390991211	7.7606096267700195	0
my	220	11	2	8.170352935791016	6.984847068786621	0.7757625579833984
new	220	12	3	8.457603454589844	9.280167579650879	0
<unk>	220	13	5	4.526504993438721	9.580439567565918	0
We	221	0	2	11.317486763000488	5.634664058685303	0
finally	221	1	7	11.416694641113281	7.59185266494751	0
arrived	221	2	7	10.345622062683105	8.339400291442871	0
at	221	3	2	4.106081008911133	5.213061332702637	3.1263389587402344
the	221	4	3	1.1033345460891724	5.373635768890381	0
<unk>	221	5	5	3.268087148666382	8.028522491455078	0
<unk>	221	6	5	2.5951991081237793	7.319719314575195	0.7088031768798828
<unk>	221	7	5	2.48101806640625	6.690352916717529	0.629366397857666
where	221	8	5	8.70781421661377	6.390249729156494	0.30010318756103516
they	221	9	4	3.5191006660461426	5.208293914794922	1.1819558143615723
cut	221	10	3	10.969461441040039	6.943498134613037	0
our	221	11	3	13.205827713012695	6.32503080368042	0.6184673309326172
hair	221	12	4	7.939272403717041	10.251492500305176	0
for	221	13	3	6.661037921905518	6.626585006713867	3.6249074935913086
free	221	14	4	10.783782958984375	7.070118427276611	0
because	221	15	7	12.843263626098633	8.844670295715332	0
we	221	16	2	8.252950668334961	5.028284072875977	3.8163862228393555
were	221	17	4	2.7590036392211914	6.060620307922363	0
<unk>	221	18	5	4.264135360717773	9.231953620910645	0
Even	222	0	4	11.750418663024902	5.634664058685303	0
though	222	1	6	2.3252227306365967	6.001762390136719	0
we	222	2	2	7.5178093910217285	5.505160331726074	0.49660205841064453
were	222	3	4	2.4761383533477783	7.127161026000977	0
supposed	222	4	8	9.41533088684082	9.206625938415527	0
to	222	5	2	0.09518338739871979	0.689816951751709	8.516808986663818
slowly	222	6	6	15.989986419677734	4.92740535736084	0
wait	222	7	4	7.982841491699219	7.291444778442383	0
to	222	8	2	3.0566091537475586	4.519349098205566	2.7720956802368164
be	222	9	2	2.983180522918701	7.571630954742432	0
<unk>	222	10	5	4.556826591491699	8.719548225402832	0
I	222	11	1	12.34677791595459	5.5563836097717285	3.1631646156311035
ran	222	12	3	10.292861938476562	7.880147933959961	0
straight	222	13	8	12.252572059631348	6.310555458068848	1.5695924758911133
up	222	14	2	6.2675933837890625	5.77243185043335	0.538123607635498
to	222	15	2	2.9071168899536133	4.491758823394775	1.2806730270385742
one	222	16	3	7.474687099456787	6.498983383178711	0
of	222	17	2	2.2407257556915283	6.821967601776123	0
the	222	18	3	0.7057175636291504	2.7758450508117676	4.0461225509643555
barber	222	19	6	21.331340789794922	9.829066276550293	0
chairs	222	20	6	17.91838836669922	5.062565803527832	4.766500473022461
and	222	21	3	3.5297114849090576	4.23243522644043	0.8301305770874023
climbed	222	22	7	13.981081008911133	8.064781188964844	0
up	222	23	2	8.388250350952148	6.488801002502441	1.5759801864624023
onto	222	24	4	9.797867774963379	5.586179256439209	0.9026217460632324
the	222	25	3	0.9956478476524353	4.372828960418701	1.2133502960205078
