id,sentence
brown.28457,sanitation in the confines of the family shelter will require much thought and planning
brown.28458,provision for emergency toilet facilities and disposal of human wastes will be an unfamiliar problem
brown.28459,a covered container such as a kitchen garbage pail might do as a toilet
brown.28460,a 10 gallon garbage can with a tightly fitting cover could be used to keep the wastes until it is safe to leave the shelter
brown.28461,water rationing will be difficult and should be planned carefully
brown.28462,a portable electric heater is advisable for shelters in cold climates
brown.28463,it would take the chill from the shelter in the beginning
brown.28464,even if the electric power fails after an attack any time that the heater has been used will make the shelter that much more comfortable
brown.28465,body heat in the close quarters will help keep up the temperature
brown.28466,warm clothing and bedding of course are essential
brown.28467,open flame heating or cooking should be avoided
brown.28468,a flame would use up air
brown.28469,some families already have held weekend rehearsals in their home shelters to learn the problems and to determine for themselves what supplies they would need
brown.28470,if an attack finds you without a prepared shelter
brown.28471,few areas if any are as good as prepared shelters but they are worth knowing about
brown.28472,a family dwelling without a basement provides some natural shielding from fallout radiation
brown.28473,on the ground floor the radiation would be about half what it is outside
brown.28474,the best protection would be on the ground floor in the central part of the house
brown.28475,a belowground basement can cut the fallout radiation to one tenth of the outside level
brown.28476,the safest place is the basement corner least exposed to windows and deepest below ground
brown.28477,if there is time after the warning the basement shielding could be improved substantially by blocking windows with bricks dirt books magazines or other heavy material
brown.28478,shelter in apartment buildings
brown.28479,large apartment buildings of masonry or concrete provide better natural shelter than the usual family dwellings
brown.28480,in general such apartments afford more protection than smaller buildings because their walls are thick and there is more space
brown.28481,the central area of the ground floor of a heavily constructed apartment building with concrete floors should provide more fallout protection than the ordinary basement of a family dwelling
brown.28482,the basement of such an apartment building may provide as much natural protection as the specially constructed concrete block shelter recommended for the basement of a family dwelling
brown.28483,the federal government is aiding local governments in several places to survey residential commercial and industrial buildings to determine what fallout protection they would provide and for how many people
brown.28484,the problem for the city apartment dweller is primarily to plan the use of existing space
brown.28485,such planning will require the cooperation of other occupants and of the apartment management
brown.28486,a former du pont official became a general motors vice president and set about maximizing du pont s share of the general motors market
brown.28487,lines of communications were established between the two companies and several du pont products were actively promoted
brown.28488,within a few years various du pont manufactured items were filling the entire requirements of from four to seven of general motors eight operating divisions
brown.28489,the fisher body division long controlled by the fisher brothers under a voting trust even though general motors owned a majority of its stock followed an independent course for many years but by 1947 and 1948 resistance had collapsed and its purchases from du pont compared favorably with purchases by other general motors divisions
brown.28490,competitors came to receive higher percentage of general motors business in later years but it is likely that this trend stemmed at least in part from the needs of general motors outstripping du pont s capacity
brown.28491,the fact that sticks out in this voluminous record is that the bulk of du pont s production has always supplied the largest part of the requirements of the one customer in the automobile industry connected to du pont by a stock interest
brown.28492,the inference is overwhelming that du pont s commanding position was promoted by its stock interest and was not gained solely on competitive merit
brown.28493,353 u s at 605
brown.28494,this court agreed with the trial court that considerations of price quality and service were not overlooked by either du pont or general motors
brown.28495,353 u s at 606
brown.28496,however it determined that neither this factor nor the fact that all concerned in high executive posts in both companies acted honorably and fairly each in the honest conviction that his actions were in the best interests of his own company and without any design to overreach anyone including du pont s competitors outweighed the government s claim for relief
brown.28497,this claim as submitted to the district court and dismissed by it 126 fsupp235 alleged violation not only of 7 of the clayton act but also of 1 and 2 of the sherman act
brown.28498,the latter provisions proscribe any contract combination or conspiracy in restraint of interstate or foreign trade and monopolization of or attempts combinations or conspiracies to monopolize such trade
brown.28499,however this court put to one side without consideration the government s appeal from the dismissal of its sherman act allegations
brown.28500,it rested its decision solely on 7 which reads in pertinent part
brown.28501,no corporation engaged in commerce shall acquire directly or indirectly the whole or any part of the stock or other share capital of another corporation engaged also in commerce where the effect of such acquisition may be to substantially lessen competition between the corporation whose stock is so acquired and the corporation making the acquisition or to restrain such commerce in any section or community or tend to create a monopoly of any line of commerce
brown.28502,this section shall not apply to corporations purchasing such stock solely for investment and not using the same by voting or otherwise to bring about or in attempting to bring about the substantial lessening of competition
brown.28503,the purpose of this provision was thus explained in the court s opinion
brown.28504,section 7 is designed to arrest in its incipiency not only the substantial lessening of competition from the acquisition by one corporation of the whole or any part of the stock of a competing corporation but also to arrest in their incipiency restraints or monopolies in a relevant market which as a reasonable probability appear at the time of suit likely to result from the acquisition by one corporation of all or any part of the stock of any other corporation
brown.28505,the section is violated whether or not actual restraints or monopolies or the substantial lessening of competition have occurred or are intended
brown.28506,353 u s at 589
brown.28507,thus a finding of conspiracy to restrain trade or attempt to monopolize was excluded from the court s decision
brown.28508,indeed as already noted the court proceeded on the assumption that the executives involved in the dealings between du pont and general motors acted honorably and fairly and exercised their business judgment only to serve what they deemed the best interests of their own companies
brown.28509,this however did not bar finding that du pont had become pre eminent as a supplier of automotive fabrics and finishes to general motors
brown.28510,that these products constituted a line of commerce within the meaning of the clayton act
brown.28511,that general motors share of the market for these products was substantial
brown.28512,and that competition for this share of the market was endangered by the financial relationship between the two concerns
brown.28513,the statutory policy of fostering free competition is obviously furthered when no supplier has an advantage over his competitors from an acquisition of his customer s stock likely to have the effects condemned by the statute
brown.28514,we repeat that the test of a violation of 7 is whether at the time of suit there is a reasonable probability that the acquisition is likely to result in the condemned restraints
brown.28515,the conclusion upon this record is inescapable that such likelihood was proved as to this acquisition
brown.28516,353 u s at 607
brown.28517,on the basis of the findings which led to this conclusion the court remanded the case to the district court to determine the appropriate relief
brown.28518,the sole guidance given the court for discharging the task committed to it was this
brown.28519,the judgment must therefore be reversed and the cause remanded to the district court for a determination after further hearing of the equitable relief necessary and appropriate in the public interest to eliminate the effects of the acquisition offensive to the statute
brown.28520,the district courts in the framing of equitable decrees are clothed with large discretion to model their judgements to fit the exigencies of the particular case
brown.28521,international salt co v united states 332 u s 392 400 401
brown.28522,353 u s at 607 608
brown.28523,this brings us to the course of the proceedings in the district court
brown.28524,this court s judgment was filed in the district court on july 18 1957
brown.28525,the first pretrial conference held to appoint amici curiae to represent the interest of the stockholders of du pont and general motors and to consider the procedure to be followed in the subsequent hearings took place on september 25 1957
brown.28526,at the outset the government s spokesman explained that counsel for the government and for du pont had already held preliminary discussions with a view to arriving at a relief plan that both sides could recommend to the court
brown.28527,du pont he said had proposed disenfranchisement of its general motors stock along with other restrictions on the du pont general motors relationship
brown.28528,the government deeming these suggestions inadequate had urged that any judgment include divestiture of du pont s shares of general motors
brown.28529,counsel for the government invited du pont s views on this proposal before recommending a specific program but stated that if the court desired or if counsel for du pont thought further discussion would not be profitable the government was prepared to submit a plan within thirty days
brown.28530,counsel for du pont indicated a preference for the submission of detailed plans by both sides at an early date
brown.28531,no previous antitrust case he said had involved interests of such magnitude or presented such complex problems of relief
brown.28532,the submission of detailed plans would place the issues before the court more readily than would discussion of divestiture or disenfranchisement in the abstract
brown.28533,the court adopted this procedure with an appropriate time schedule for carrying it out
brown.28534,the government submitted its proposed decree on october 25 1957
brown.28535,the plan called for divestiture by du pont of its 63000000 shares of general motors stock by equal annual distributions to its stockholders as a dividend over a period of ten years
brown.28536,christiana securities company and delaware realty investment company major stockholders in du pont and the stockholders of delaware were dealt with specially by provisions requiring the annual sale by a trustee again over a ten year period of du pont s general motors stock allocable to them as well as any general motors stock which christiana and delaware owned outright
brown.28537,if in the trustee s judgment reasonable market conditions did not prevail during any given year he was to be allowed to petition the court for an extension of time within the ten year period
brown.28538,in addition the right to vote the general motors stock held by du pont was to be vested in du pont s stockholders other than christiana and delaware and the stockholders of delaware
brown.28539,du pont christiana and delaware were to be enjoined from acquiring stock in or exercising control over general motors
brown.28540,du pont christiana and delaware were to be prohibited to have any director or officer in common with general motors and vice versa
brown.28541,and general motors and du pont were to be ordered to terminate any agreement that provided for the purchase by general motors of any specified percentage of its requirements of any du pont manufactured product or for the grant of exclusive patent rights or for a grant by general motors to du pont of a preferential right to make or sell any chemical discovery of general motors or for the maintenance of any joint commercial enterprise by the two companies
brown.28542,on motion of the amici curiae the court directed that a ruling be obtained from the commissioner of internal revenue as to the federal income tax consequences of the government s plan
brown.28543,on may 9 1958 the commissioner announced his rulings
brown.28544,the annual dividends paid to du pont stockholders in shares of general motors stock would be taxable as ordinary income to the extent of du pont s earnings and profits
brown.28545,the measure for federal income tax purposes of the dividend to individual stockholders would be the fair market value of the shares at the time of each annual distribution
brown.28546,in the case of taxpaying corporate stockholders the measure would be the lesser of the fair market value of the shares or du pont s tax basis for them which is approximately 209 per share
brown.28547,the forced sale of the general motors stock owned by or allocable to christiana delaware and the stockholders of delaware and deposited with the trustee would result in a tax to those parties at the capital gains rate
brown.28548,du pont s counterproposal was filed on may 14 1958
brown.28549,under its plan du pont would retain its general motors shares but be required to pass on to its stockholders the right to vote those shares
brown.28550,christiana and delaware would in turn be required to pass on the voting rights to the general motors shares allocable to them to their own stockholders
brown.28551,du pont would be enjoined from having as a director officer or employee anyone who was simultaneously an officer or employee of general motors and no director officer or employee of du pont could serve as a director of general motors without court approval
brown.28552,du pont would be denied the right to acquire any additional general motors stock except through general motors distributions of stock or subscription rights to its stockholders
brown.28553,on june 6 1958 general motors submitted its objections to the government s proposal
brown.28554,it argued inter alia that a divestiture order would severely depress the market value of the stock of both general motors and du pont with consequent serious loss and hardship to hundreds of thousands of innocent investors among them thousands of small trusts and charitable institutions
brown.28555,that there would be a similar decline in the market values of other automotive and chemical stocks with similar losses to the stockholders of those companies
brown.28556,that the tremendous volume of general motors stock hanging over the market for ten years would hamper the efforts of general motors and other automobile manufacturers to raise equity capital
brown.28557,and that all this would have a serious adverse effect on the entire stock market and on general business activity
brown.28558,general motors comprehensively contended that the government plan would not be in the public interest as required by the mandate of this court
brown.28559,the decrees proposed by the amici curiae were filed in august of 1958
brown.28560,these plans like du pont s contained provisions for passing the vote on du pont s general motors shares on to the ultimate stockholders of du pont christiana and delaware except that officers and directors of the three companies their spouses and other people living in their households as well as other specified persons were to be totally disenfranchised
brown.28561,both plans also prohibited common directors officers or employees between du pont christiana and delaware on the one hand and general motors on the other
brown.28562,it is not a medieval mental quirk or an attitude unnourished by sense to believe that husbands and wives should not be subjected to such a risk or that such a possibility should not be permitted to endanger the confidentiality of the marriage relationship
brown.28563,while it is easy enough to ridicule hawkins pronouncement in pleas of the crown from a metaphysical point of view the concept of the oneness of a married couple may reflect an abiding belief that the communion between husband and wife is such that their actions are not always to be regarded by the criminal law as if there were no marriage
brown.28564,by making inroads in the name of law enforcement into the protection which congress has afforded to the marriage relationship the court today continues in the path charted by the recent decision in wyatt v united states 362 us 525 where the court held that under the circumstances of that case a wife could be compelled to testify against her husband over her objection
brown.28565,one need not waver in his belief in virile law enforcement to insist that there are other things in american life which are also of great importance and to which even law enforcement must accommodate itself
brown.28566,one of these is the solidarity and the confidential relationship of marriage
brown.28567,the court s opinion dogmatically asserts that the husband wife conspiracy doctrine does not in fact protect this relationship and that hence the doctrine enthrones an unreality into a rule of law
brown.28568,i am not easily persuaded that a rule accepted by so many people for so many centuries can be so lightly dismissed
brown.28569,but in any event i submit that the power to depose belongs to congress not to this court
brown.28570,i dissent
brown.28571,petitioner who claims to be a conscientious objector was convicted of violating 12a of the universal military training and service act by refusing to be inducted into the armed forces
brown.28572,he claims that he was denied due process of law in violation of the fifth amendment because 1 at a hearing before a hearing officer of the department of justice he was not permitted to rebut statements attributed to him by the local board and 2 at the trial he was denied the right to have the hearing officer s report and the original report of the federal bureau of investigation as to his claim
brown.28573,held on the record in this case the administrative procedures prescribed by the act were fully complied with
brown.28574,petitioner was not denied due process
brown.28575,and his conviction is sustained
brown.28576,pp 60 66
brown.28577,petitioner was not denied due process in the administrative proceedings because the statement in question was in his file to which he had access and he had opportunities to rebut it both before the hearing officer of the department of justice and before the appeal board
brown.28578,pp 62 63
brown.28579,petitioner was not entitled to have the hearing officer s notes and report especially since he failed to show any particular need for them and he did have a copy of the department of justice s recommendation to the appeal board
brown.28580,pp 63 64
brown.28581,petitioner was not entitled either in the administrative hearing at the department of justice or at his trial to inspect the original report of the federal bureau of investigation since he was furnished a resume of it did not challenge its accuracy and showed no particular need for the original report
brown.28582,pp 64 66
brown.28583,haydn c covington argued the cause and filed a brief for petitioner
brown.28584,daniel m friedman argued the cause for the united states
brown.28585,on the brief were solicitor general rankin assistant attorney general wilkey beatrice rosenberg and j f bishop
brown.28586,mr justice clark delivered the opinion of the court
brown.28587,this is a prosecution for refusal to be inducted into the armed services in violation of the provisions of the universal military training and service act 62 stat 604622 50 usc app aj 462 a
brown.28588,petitioner who claims to be a conscientious objector contends that he was denied due process both in the proceedings before a hearing officer of the department of justice and at trial
brown.28589,he says that he was not permitted to rebut before the hearing officer statements attributed to him by the local board and further that he was denied at trial the right to have the department of justice hearing officer s report and the original report of the federal bureau of investigation as to his claim all in violation of the fifth amendment
brown.28590,the trial judge decided that the administrative procedures of the act were fully complied with and refused to require the production of such documents
brown.28591,petitioner was found guilty and sentenced to 15 months imprisonment
brown.28592,the court of appeals affirmed
brown.28593,269 f 2d 613
brown.28594,we granted certiorari in view of the importance of the questions in the administration of the act
brown.28595,361 u s 899
brown.28596,we have concluded that petitioner s claims are controlled by the rationale of gonzales v united states 348 us 407 1955 and united states v nugent 346 us 1 1953 and therefore affirm the judgment
brown.28597,petitioner registered with local board no 9 boulder colorado on march 17 1952
brown.28598,his answers to the classification questionnaire reflected that he was a minister of jehovah s witnesses employed at night by a sugar producer
brown.28599,he claimed 4 d classification as a minister of religion devoting a minimum of 100 hours a month to preaching
brown.28600,on november 13 1952 he was classified in class 1 a
brown.28601,on november 22 1952 he wrote the board protesting this classification
brown.28602,he again stated that he was a regular minister
brown.28603,that he was devoting an average of 100 hours a month to actual preaching publicly in addition to 50 to 75 hours in other ministerial duties and that he opposed war in any form
brown.28604,thereafter he was classified 1 o
brown.28605,on april 1 1953 after some six months of full time pioneering petitioner discontinued devoting 100 hours a month to preaching but failed to so notify his local board
brown.28606,in a periodic review the local board on july 30 1953 reclassified him 1 a and upheld this classification after a personal appearance by petitioner because of his willingness to kill in defense of his church and home
brown.28607,upon administrative approval of the reclassification he was ordered to report for induction on june 11 1956 but failed to do so
brown.28608,he was not prosecuted however and his case was subsequently reopened in the light of sicurella v united states 348 us 385 1955
brown.28609,he was again reclassified 1 a by the local board
brown.28610,there followed a customary department of justice hearing at which petitioner appeared
brown.28611,in his report to the attorney general the hearing officer suggested that the petitioner be exempt only from combatant training and service
brown.28612,on march 21 1957 however the department recommended approval of the 1 a classification
brown.28613,its ground for this recommendation was that while petitioner claimed before the local board august 17 1956 as evidenced by its memorandum in his file of that date that he was devoting 100 hours per month to actual preaching the headquarters of the jehovah s witnesses reported that he was no longer doing so and on the contrary had relinquished both his pioneer and bible student servant positions
brown.28614,it reported that he now devoted only some 6 12 hours per month to public preaching and from 20 to 25 hours per month to church activities
brown.28615,his claim was therefore so highly exaggerated the department concluded that it cast doubt upon his veracity and consequently upon his sincerity and good faith
brown.28616,the appeal board furnished petitioner a copy of the recommendation
brown.28617,in his answer thereto he advised the board that he had made no such statement in 1956 and asserted that his only claim to pioneering was in 1952
brown.28618,the appeal board however unanimously concurred in the department s recommendation
brown.28619,upon return of the file to the local board petitioner was again ordered to report for induction and this prosecution followed his failure to do so
brown.28620,petitioner first contends that the department denied him procedural due process by not giving him timely opportunity before its final recommendation to the appeal board to answer the statement of the local board as to his claim of devoting 100 hours to actual preaching
brown.28621,but the statement of the local board attributing this claim to petitioner was in his file
brown.28622,he admitted that he knew it was open to him at all times and he could have rebutted it before the hearing officer
brown.28623,this he failed to do asserting that he did not know it to be in his file
brown.28624,apparently he never took the trouble to find out
brown.28625,nevertheless he had ample opportunity to contest the statement before the appeal board
brown.28626,after the recommendation of the department is forwarded to the appeal board that is the appropriate place for a registrant to lodge his denial
brown.28627,this he did
brown.28628,we found in gonzales v united states supra that this was the controlling reason why copies of the recommendation should be furnished a registrant
brown.28629,we said there that it was necessary that a registrant be given an opportunity to rebut the department s recommendation when it comes to the appeal board the agency with the ultimate responsibility for classification
brown.28630,348 us at 412
brown.28631,we fail to see how such procedure resulted in any prejudice to petitioner s contention which was considered by the appeal board and denied by it
brown.28632,as was said in gonzales it is the appeal board which renders the selective service determination considered final in the courts not to be overturned unless there is no basis in fact
brown.28633,estep v united states 327 us 114
brown.28634,348 u s at 412 413
brown.28635,but there are other contentions which might be considered more difficult
brown.28636,at his trial petitioner sought to secure through subpoena duces tecum the longhand notes of the department s hearing officer evensen as well as his report thereon
brown.28637,petitioner also claimed at trial the right to inspect the original federal bureau of investigation reports to the department of justice
brown.28638,he alleged no specific procedural errors or evidence withheld
brown.28639,nor did he elaborate just what favorable evidence the federal bureau of investigation reports might disclose
brown.28640,section 6j of the act as we have held does require the department s recommendation to be placed in a registrant s file
brown.28641,gonzales v united states supra
brown.28642,but there is nothing in the act requiring the hearing officer s report to be likewise turned over to the registrant
brown.28643,while the regulations formerly required that the hearing officer s report be placed in the registrant s file this requirement was eliminated in 1952
brown.28644,moreover the hearing officer s report is but intradepartmental is directed to the attorney general and of course is not the recommendation of the department
brown.28645,it is not essentially different from a memorandum of an attorney in the department of justice of which the attorney general receives many and to which he may give his approval or rejection
brown.28646,it is but part of the whole process within the department that goes into the making of the final recommendation to the appeal board
brown.28647,it is also significant that neither this report nor the hearing officer s notes were furnished to the appeal board
brown.28648,hence the petitioner had full opportunity to traverse the only conclusions of the department on file with the board
brown.28649,petitioner knew that the department s recommendation was based not on the hearing officer s report but on the statement of the local board in his file
brown.28650,having had every opportunity to rebut the finding of the local board before both the hearing officer and the appeal board petitioner can not now claim that he was denied due process because he did not succeed
brown.28651,it appears to us that the same reasoning applies to the production of the hearing officer s report and notes at the trial
brown.28652,in addition petitioner has failed to show any particular need for the report and notes
brown.28653,while there are now allegations of the withholding of favorable evidence developed at the hearing and a denial of a full and fair hearing no such claim was made by petitioner at any stage of the administrative process
brown.28654,moreover his testimony at trial never developed any such facts
brown.28655,in the light of these circumstances as well as the fact that the issue at trial in this respect centered entirely on the department s recommendation which petitioner repudiated but which both the appeal board and the courts below found supported by the record we find no relevancy in the hearing officer s report and notes
brown.28656,finally petitioner says that he was entitled to inspect the fbi report during the proceedings before the hearing officer as well as at the trial
brown.28657,he did receive a resume of it the same that was furnished the appeal board and he made no claim of its inaccuracy
brown.28658,even now no such claim is asserted
brown.28659,he bases his present contention on the general right to explore indicating that he hopes to find some discrepancy in the resume
brown.28660,but this is fully answered by united states v nugent supra
brown.28661,there we held that the statutory scheme for review within the selective service system entitles conscientious objectors to no guarantee that the fbi reports must be produced for their inspection
brown.28662,346 us at 5 6
brown.28663,even if we were not bound by nugent petitioner here would not be entitled to the report
brown.28664,the recommendation of the department as well as the decision of the appeal board was based entirely on the local board file not on an fbi report
brown.28665,foreign policy in its total context
brown.28666,with this enlarged role in mind i should like to make a few suggestions what we in the united states do or do not do will make a very large difference in what happens in the rest of the world
brown.28667,we in this department must think about foreign policy in its total context
brown.28668,we can not regard foreign policy as something left over after defense policy or trade policy or fiscal policy has been extracted
brown.28669,foreign policy is the total involvement of the american people with peoples and governments abroad
brown.28670,that means that if we are to achieve a new standard of leadership we must think in terms of the total context of our situation
brown.28671,it is the concern of the department of state that the american people are safe and secure defense is not a monopoly concern of the department of defense
brown.28672,it is also the concern of the department of state that our trading relationships with the rest of the world are vigorous profitable and active this is not just a passing interest or a matter of concern only to the department of commerce
brown.28673,we can no longer rely on interdepartmental machinery somewhere upstairs to resolve differences between this and other departments
brown.28674,assistant secretaries of state will now carry an increased burden of active formulation and coordination of policies
brown.28675,means must be found to enable us to keep in touch as regularly and as efficiently as possible with our colleagues in other departments concerned with foreign policy
brown.28676,i think we need to concern ourselves also with the timeliness of action
brown.28677,every policy officer can not help but be a planning officer
brown.28678,unless we keep our eyes on the horizon ahead we shall fail to bring ourselves on target with the present
brown.28679,the movement of events is so fast the pace so severe that an attempt to peer into the future is essential if we are to think accurately about the present
brown.28680,if there is anything which we can do in the executive branch of the government to speed up the processes by which we come to decisions on matters on which we must act promptly that in itself would be a major contribution to the conduct of our affairs
brown.28681,action taken today is often far more valuable than action taken several months later in response to a situation then out of control
brown.28682,there will of course be times for delay and inaction
brown.28683,what i am suggesting is that when we delay or when we fail to act we do so intentionally and not through inadvertence or through bureaucratic or procedural difficulties
brown.28684,i also hope that we can do something about reducing the infant mortality rate of ideas an affliction of all bureaucracies
brown.28685,we want to stimulate ideas from the bottom to the top of the department
brown.28686,we want to make sure that our junior colleagues realize that ideas are welcome that initiative goes right down to the bottom and goes all the way to the top
brown.28687,i hope no one expects that only presidential appointees are looked upon as sources of ideas
brown.28688,the responsibility for taking the initiative in generating ideas is that of every officer in the department who has a policy function regardless of rank
brown.28689,further i would hope that we could pay attention to little things
brown.28690,while observing the operations of our government in various parts of the world i have felt that in many situations where our policies were good we have tended to ignore minor problems which spoiled our main effort
brown.28691,to cite only a few examples the wrong man in the wrong position perhaps even in a junior position abroad can be a source of great harm to our policy
brown.28692,the attitudes of a un delegate who experiences difficulty in finding adequate housing in new york city or of a foreign diplomat in similar circumstances in our capital can easily be directed against the united states and all that it stands for
brown.28693,dozens of seemingly small matters go wrong all over the world
brown.28694,sometimes those who know about them are too far down the line to be able to do anything about them
brown.28695,i would hope that we could create the recognition in the department and overseas that those who come across little things going wrong have the responsibility for bringing these to the attention of those who can do something about them
brown.28696,if the department of state is to take primary responsibility for foreign policy in washington it follows that the ambassador is expected to take charge overseas
brown.28697,this does not mean in a purely bureaucratic sense but in an active operational interested responsible fashion
brown.28698,he is expected to know about what is going on among the representatives of other agencies who are stationed in his country
brown.28699,he is expected to supervise to encourage to direct to assist in any way he can
brown.28700,if any official operation abroad begins to go wrong we shall look to the ambassador to find out why and to get suggestions for remedial action
brown.28701,the problems of a policy officer
brown.28702,it occurred to me that you might be interested in some thoughts which i expressed privately in recent years in the hope of clearing up a certain confusion in the public mind about what foreign policy is all about and what it means and of developing a certain compassion for those who are carrying such responsibilities inside government
brown.28703,i tried to do so by calling to their attention some of the problems that a senior departmental policy officer faces
brown.28704,this means practically everybody in this room
brown.28705,whether it will strike home for you or not will be for you to determine
brown.28706,the senior policy officer may be moved to think hard about a problem by any of an infinite variety of stimuli an idea in his own head the suggestions of a colleague a question from the secretary or the president a proposal by another department a communication from a foreign government or an american ambassador abroad the filing of an item for the agenda of the united nations or of any other of dozens of international bodies a news item read at the breakfast table a question to the president or the secretary at a news conference a speech by a senator or congressman an article in a periodical a resolution from a national organization a request for assistance from some private american interests abroad et cetera ad infinitum
brown.28707,the policy officer lives with his antennae alerted for the questions which fall within his range of responsibility
brown.28708,his first thought is about the question itself is there a question here for american foreign policy and if so what is it
brown.28709,for he knows that the first and sometimes most difficult job is to know what the question is that when it is accurately identified it sometimes answers itself and that the way in which it is posed frequently shapes the answer
brown.28710,chewing it over with his colleagues and in his own mind he reaches a tentative identification of the question tentative because it may change as he explores it further and because if no tolerable answer can be found it may have to be changed into one which can be answered
brown.28711,meanwhile he has been thinking about the facts surrounding the problem facts which he knows can never be complete and the general background much of which has already been lost to history
brown.28712,he is appreciative of the expert help available to him and draws these resources into play taking care to examine at least some of the raw material which underlies their frequently policy oriented conclusions
brown.28713,he knows that he must give the expert his place but he knows that he must also keep him in it
brown.28714,he is already beginning to box the compass of alternative lines of action including doing nothing
brown.28715,he knows that he is thinking about action in relation to a future which can be perceived but dimly through a merciful fog
brown.28716,but he takes his bearings from the great guidelines of policy well established precedents the commitments of the united states under international charters and treaties basic statutes and well understood notions of the american people about how we are to conduct ourselves in policy literature such as country papers and national security council papers accumulated in the department
brown.28717,he will not be surprised to find that general principles produce conflicting results in the factual situation with which he is confronted
brown.28718,he must think about which of these principles must take precedence
brown.28719,he will know that general policy papers written months before may not fit his problem because of crucial changes in circumstance
brown.28720,he is aware that every moderately important problem merges imperceptibly into every other problem
brown.28721,he must deal with the question of how to manage a part when it can not be handled without relation to the whole when the whole is too large to grasp
brown.28722,he must think of others who have a stake in the question and in its answer
brown.28723,who should be consulted among his colleagues in the department or other departments and agencies of the government
brown.28724,which american ambassadors could provide helpful advice
brown.28725,are private interests sufficiently involved to be consulted
brown.28726,what is the probable attitude of other governments including those less directly involved
brown.28727,how and at what stage and in what sequence are other governments to be consulted
brown.28728,if action is indicated what kind of action is relevant to the problem
brown.28729,the selection of the wrong tools can mean waste at best and at worst an unwanted inflammation of the problem itself
brown.28730,can the president or the secretary act under existing authority or will new legislation and new money be required
brown.28731,should the action be unilateral or multilateral
brown.28732,is the matter one for the united nations or some other international body
brown.28733,for if so the path leads through a complex process of parliamentary diplomacy which adds still another dimension to the problem
brown.28734,respect for the opinions of mankind
brown.28735,what type of action can hope to win public support first in this country and then abroad
brown.28736,for the policy officer will know that action can almost never be secret and that in general the effectiveness of policy will be conditioned by the readiness of the country to sustain it
brown.28737,he is interested in public opinion for two reasons first because it is important in itself and second because he knows that the american public cares about a decent respect for the opinions of mankind
brown.28738,and given probable public attitudes about which reasonably good estimates can be made what action is called for to insure necessary support
brown.28739,may i add a caution on this particular point
brown.28740,we do not want policy officers below the level of presidential appointees to concern themselves too much with problems of domestic politics in recommending foreign policy action
brown.28741,in the first place our business is foreign policy and it is the business of the presidential leadership and his appointees in the department to consider the domestic political aspects of a problem
brown.28742,mr truman emphasized this point by saying you fellows in the department of state do not know much about domestic politics
brown.28743,this is an important consideration
brown.28744,if we sit here reading editorials and looking at public opinion polls and other reports that cross our desks we should realize that this is raw undigested opinion expressed in the absence of leadership
brown.28745,what the american people will do turns in large degree on their leadership
brown.28746,we can not test public opinion until the president and the leaders of the country have gone to the public to explain what is required and have asked them for support for the necessary action
brown.28747,i doubt for example that 3 months before the leadership began to talk about what came to be the marshall plan any public opinion expert would have said that the country would have accepted such proposals
brown.28748,the problem in the policy officer s mind thus begins to take shape as a galaxy of utterly complicated factors political military economic financial legal legislative procedural administrative to be sorted out and handled within a political system which moves by consent in relation to an external environment which can not be under control
brown.28749,and the policy officer has the hounds of time snapping at his heels
brown.28750,while there should be no general age limit or restriction to one sex there will be particular projects requiring special maturity and some open only to men or to women
brown.28751,the peace corps should not pay the expenses of a wife or family unless the wife is also accepted for full time peace corps work on the same project
brown.28752,there should be no draft exemption because of peace corps service
brown.28753,in most cases service in the corps will probably be considered a ground for temporary deferment
brown.28754,peace corps volunteers obviously should not be paid what they might earn in comparable activities in the united states
brown.28755,nor would it be possible in many cases for them to live in health or any effectiveness on what their counterparts abroad are paid
brown.28756,the guiding principle indeed should not be anything like compensation for individual services
brown.28757,rather the principle should be akin to that of the allowance
brown.28758,peace corps volunteers should be given just enough to provide a minimum decent standard of living
brown.28759,they should live in modest circumstances avoiding all conspicuous consumption
brown.28760,wherever possible they should live with their host country counterparts
